image_path,x1,y1,x2,y2
D:\SEM 7\CVProject\datasets\bottles_occluded\image_5.jpg,2036,2108,2174,2226
D:\SEM 7\CVProject\datasets\bottles_occluded\image_5.jpg,491,1066,585,1239
D:\SEM 7\CVProject\datasets\bottles_occluded\image_5.jpg,1,921,56,1215
D:\SEM 7\CVProject\datasets\bottles_occluded\image_5.jpg,1756,3305,1872,3445
D:\SEM 7\CVProject\datasets\bottles_occluded\image_5.jpg,360,3704,464,3860
D:\SEM 7\CVProject\datasets\bottles_occluded\image_5.jpg,2484,2346,2595,2492
D:\SEM 7\CVProject\datasets\bottles_occluded\image_5.jpg,2050,711,2111,975
D:\SEM 7\CVProject\datasets\bottles_occluded\image_5.jpg,1415,397,1531,536
D:\SEM 7\CVProject\datasets\bottles_occluded\image_5.jpg,2619,1283,2712,1456
D:\SEM 7\CVProject\datasets\bottles_occluded\image_5.jpg,340,161,454,302
D:\SEM 7\CVProject\datasets\bottles_occluded\image_5.jpg,2428,1422,2527,1582
D:\SEM 7\CVProject\datasets\bottles_occluded\image_5.jpg,2122,847,2224,1002
D:\SEM 7\CVProject\datasets\bottles_occluded\image_5.jpg,277,3591,361,3779
D:\SEM 7\CVProject\datasets\bottles_occluded\image_5.jpg,570,2704,679,2849
D:\SEM 7\CVProject\datasets\bottles_occluded\image_5.jpg,916,2895,1042,3020
D:\SEM 7\CVProject\datasets\bottles_occluded\image_5.jpg,2746,32,2844,192
D:\SEM 7\CVProject\datasets\bottles_occluded\image_5.jpg,133,3573,244,3714
D:\SEM 7\CVProject\datasets\bottles_occluded\image_5.jpg,591,2621,706,2757
D:\SEM 7\CVProject\datasets\bottles_occluded\image_5.jpg,2960,3629,3023,3876
D:\SEM 7\CVProject\datasets\bottles_occluded\image_5.jpg,268,943,465,1022
D:\SEM 7\CVProject\datasets\bottles_occluded\image_5.jpg,59,1447,232,1537
D:\SEM 7\CVProject\datasets\bottles_occluded\image_5.jpg,625,2050,757,2168
D:\SEM 7\CVProject\datasets\bottles_occluded\image_5.jpg,706,3666,816,3806
D:\SEM 7\CVProject\datasets\bottles_occluded\image_5.jpg,236,503,388,604
D:\SEM 7\CVProject\datasets\bottles_occluded\image_5.jpg,654,1019,806,1120
D:\SEM 7\CVProject\datasets\bottles_occluded\image_5.jpg,1553,1000,1632,1194
D:\SEM 7\CVProject\datasets\bottles_occluded\image_5.jpg,1870,362,1978,504
D:\SEM 7\CVProject\datasets\bottles_occluded\image_5.jpg,1678,543,1811,658
D:\SEM 7\CVProject\datasets\bottles_occluded\image_5.jpg,2747,3840,2913,3932
D:\SEM 7\CVProject\datasets\bottles_occluded\image_5.jpg,528,2895,655,3015
D:\SEM 7\CVProject\datasets\bottles_occluded\image_5.jpg,2657,2064,2785,2183
D:\SEM 7\CVProject\datasets\bottles_occluded\image_5.jpg,2648,2698,2741,2860
D:\SEM 7\CVProject\datasets\bottles_occluded\image_5.jpg,2472,381,2609,491
D:\SEM 7\CVProject\datasets\bottles_occluded\image_5.jpg,2398,2483,2495,2638
D:\SEM 7\CVProject\datasets\bottles_occluded\image_5.jpg,2405,1018,2495,1185
D:\SEM 7\CVProject\datasets\bottles_occluded\image_5.jpg,2563,3584,2655,3747
D:\SEM 7\CVProject\datasets\bottles_occluded\image_5.jpg,2461,2019,2617,2115
D:\SEM 7\CVProject\datasets\bottles_occluded\image_5.jpg,114,3344,290,3429
D:\SEM 7\CVProject\datasets\bottles_occluded\image_5.jpg,178,2824,309,2937
D:\SEM 7\CVProject\datasets\bottles_occluded\image_5.jpg,1879,1054,1991,1186
D:\SEM 7\CVProject\datasets\bottles_occluded\image_5.jpg,464,2828,534,3038
D:\SEM 7\CVProject\datasets\bottles_occluded\image_5.jpg,1648,2784,1777,2898
D:\SEM 7\CVProject\datasets\bottles_occluded\image_5.jpg,1700,105,1845,206
D:\SEM 7\CVProject\datasets\bottles_occluded\image_5.jpg,1525,2666,1614,2830
D:\SEM 7\CVProject\datasets\bottles_occluded\image_5.jpg,135,1897,225,2059
D:\SEM 7\CVProject\datasets\bottles_occluded\image_5.jpg,2121,1247,2212,1407
D:\SEM 7\CVProject\datasets\bottles_occluded\image_5.jpg,2643,2360,2740,2510
D:\SEM 7\CVProject\datasets\bottles_occluded\image_5.jpg,583,176,684,320
D:\SEM 7\CVProject\datasets\bottles_occluded\image_5.jpg,2114,457,2185,661
D:\SEM 7\CVProject\datasets\bottles_occluded\image_5.jpg,2853,2039,2973,2159
D:\SEM 7\CVProject\datasets\bottles_occluded\image_5.jpg,416,3821,499,3994
D:\SEM 7\CVProject\datasets\bottles_occluded\image_5.jpg,1721,268,1816,419
D:\SEM 7\CVProject\datasets\bottles_occluded\image_5.jpg,1667,1407,1761,1559
D:\SEM 7\CVProject\datasets\bottles_occluded\image_5.jpg,2694,2504,2866,2587
D:\SEM 7\CVProject\datasets\bottles_occluded\image_5.jpg,234,3747,350,3870
D:\SEM 7\CVProject\datasets\bottles_occluded\image_5.jpg,1382,1643,1477,1793
D:\SEM 7\CVProject\datasets\bottles_occluded\image_5.jpg,2707,1636,2861,1728
D:\SEM 7\CVProject\datasets\bottles_occluded\image_5.jpg,1,1660,46,1972
D:\SEM 7\CVProject\datasets\bottles_occluded\image_5.jpg,243,2494,368,2607
D:\SEM 7\CVProject\datasets\bottles_occluded\image_5.jpg,2918,1018,2986,1224
D:\SEM 7\CVProject\datasets\bottles_occluded\image_5.jpg,369,2810,442,3002
D:\SEM 7\CVProject\datasets\bottles_occluded\image_5.jpg,63,2405,193,2513
D:\SEM 7\CVProject\datasets\bottles_occluded\image_5.jpg,674,2392,763,2549
D:\SEM 7\CVProject\datasets\bottles_occluded\image_5.jpg,294,3072,378,3238
D:\SEM 7\CVProject\datasets\bottles_occluded\image_5.jpg,119,742,241,856
D:\SEM 7\CVProject\datasets\bottles_occluded\image_5.jpg,282,2641,429,2735
D:\SEM 7\CVProject\datasets\bottles_occluded\image_5.jpg,2051,1098,2143,1248
D:\SEM 7\CVProject\datasets\bottles_occluded\image_5.jpg,17,1747,119,1882
D:\SEM 7\CVProject\datasets\bottles_occluded\image_5.jpg,1128,3507,1197,3706
D:\SEM 7\CVProject\datasets\bottles_occluded\image_5.jpg,1358,1998,1429,2191
D:\SEM 7\CVProject\datasets\bottles_occluded\image_5.jpg,2925,2832,3023,2972
D:\SEM 7\CVProject\datasets\bottles_occluded\image_5.jpg,531,2298,648,2415
D:\SEM 7\CVProject\datasets\bottles_occluded\image_5.jpg,1522,0,1637,119
D:\SEM 7\CVProject\datasets\bottles_occluded\image_5.jpg,2266,1962,2387,2075
D:\SEM 7\CVProject\datasets\bottles_occluded\image_5.jpg,1271,3775,1437,3857
D:\SEM 7\CVProject\datasets\bottles_occluded\image_5.jpg,361,197,514,286
D:\SEM 7\CVProject\datasets\bottles_occluded\image_5.jpg,258,2356,367,2481
D:\SEM 7\CVProject\datasets\bottles_occluded\image_5.jpg,876,1052,960,1214
D:\SEM 7\CVProject\datasets\bottles_occluded\image_5.jpg,1408,838,1483,1019
D:\SEM 7\CVProject\datasets\bottles_occluded\image_5.jpg,2297,1736,2473,1813
D:\SEM 7\CVProject\datasets\bottles_occluded\image_5.jpg,293,571,367,754
D:\SEM 7\CVProject\datasets\bottles_occluded\image_5.jpg,1869,183,2032,266
D:\SEM 7\CVProject\datasets\bottles_occluded\image_5.jpg,2599,79,2699,214
D:\SEM 7\CVProject\datasets\bottles_occluded\image_5.jpg,472,3743,558,3899
D:\SEM 7\CVProject\datasets\bottles_occluded\image_5.jpg,2310,367,2383,550
D:\SEM 7\CVProject\datasets\bottles_occluded\image_5.jpg,276,1210,371,1350
D:\SEM 7\CVProject\datasets\bottles_occluded\image_5.jpg,532,293,696,374
D:\SEM 7\CVProject\datasets\bottles_occluded\image_5.jpg,2784,3598,2864,3764
D:\SEM 7\CVProject\datasets\bottles_occluded\image_5.jpg,1736,2166,1804,2361
D:\SEM 7\CVProject\datasets\bottles_occluded\image_5.jpg,2452,1218,2543,1364
D:\SEM 7\CVProject\datasets\bottles_occluded\image_5.jpg,2175,1242,2234,1466
D:\SEM 7\CVProject\datasets\bottles_occluded\image_5.jpg,2229,1900,2295,2100
D:\SEM 7\CVProject\datasets\bottles_occluded\image_5.jpg,2148,1130,2236,1280
D:\SEM 7\CVProject\datasets\bottles_occluded\image_5.jpg,517,433,614,569
D:\SEM 7\CVProject\datasets\bottles_occluded\image_5.jpg,586,1571,667,1733
D:\SEM 7\CVProject\datasets\bottles_occluded\image_5.jpg,0,2844,62,3055
D:\SEM 7\CVProject\datasets\bottles_occluded\image_5.jpg,962,2041,1007,2330
D:\SEM 7\CVProject\datasets\bottles_occluded\image_5.jpg,1448,2835,1533,2989
D:\SEM 7\CVProject\datasets\bottles_occluded\image_5.jpg,1,0,70,189
D:\SEM 7\CVProject\datasets\bottles_occluded\image_5.jpg,963,3324,1068,3448
D:\SEM 7\CVProject\datasets\bottles_occluded\image_5.jpg,2934,2313,3023,2459
D:\SEM 7\CVProject\datasets\bottles_occluded\image_5.jpg,1075,2254,1189,2368
D:\SEM 7\CVProject\datasets\bottles_occluded\image_5.jpg,1211,1848,1324,1963
D:\SEM 7\CVProject\datasets\bottles_occluded\image_5.jpg,169,1390,300,1489
D:\SEM 7\CVProject\datasets\bottles_occluded\image_5.jpg,2757,1604,2884,1706
D:\SEM 7\CVProject\datasets\bottles_occluded\image_5.jpg,113,893,197,1047
D:\SEM 7\CVProject\datasets\bottles_occluded\image_5.jpg,2228,586,2361,683
D:\SEM 7\CVProject\datasets\bottles_occluded\image_5.jpg,278,3506,419,3597
D:\SEM 7\CVProject\datasets\bottles_occluded\image_5.jpg,1,2437,56,2669
D:\SEM 7\CVProject\datasets\bottles_occluded\image_5.jpg,2804,619,2892,764
D:\SEM 7\CVProject\datasets\bottles_occluded\image_5.jpg,216,3507,304,3652
D:\SEM 7\CVProject\datasets\bottles_occluded\image_5.jpg,1210,3412,1333,3515
D:\SEM 7\CVProject\datasets\bottles_occluded\image_5.jpg,646,2842,719,3014
D:\SEM 7\CVProject\datasets\bottles_occluded\image_5.jpg,2431,3584,2546,3693
D:\SEM 7\CVProject\datasets\bottles_occluded\image_5.jpg,1964,3350,2081,3457
D:\SEM 7\CVProject\datasets\bottles_occluded\image_5.jpg,1062,2974,1196,3067
D:\SEM 7\CVProject\datasets\bottles_occluded\image_5.jpg,229,2792,351,2894
D:\SEM 7\CVProject\datasets\bottles_occluded\image_5.jpg,606,2066,707,2189
D:\SEM 7\CVProject\datasets\bottles_occluded\image_5.jpg,977,2746,1092,2854
D:\SEM 7\CVProject\datasets\bottles_occluded\image_5.jpg,864,3801,945,3954
D:\SEM 7\CVProject\datasets\bottles_occluded\image_5.jpg,2786,705,2845,914
D:\SEM 7\CVProject\datasets\bottles_occluded\image_5.jpg,200,1901,245,2173
D:\SEM 7\CVProject\datasets\bottles_occluded\image_5.jpg,1225,503,1279,729
D:\SEM 7\CVProject\datasets\bottles_occluded\image_5.jpg,189,288,267,445
D:\SEM 7\CVProject\datasets\bottles_occluded\image_5.jpg,666,2848,751,2992
D:\SEM 7\CVProject\datasets\bottles_occluded\image_5.jpg,38,2288,124,2430
D:\SEM 7\CVProject\datasets\bottles_occluded\image_5.jpg,362,2308,462,2430
D:\SEM 7\CVProject\datasets\bottles_occluded\image_5.jpg,2226,66,2298,234
D:\SEM 7\CVProject\datasets\bottles_occluded\image_5.jpg,545,2374,675,2467
D:\SEM 7\CVProject\datasets\bottles_occluded\image_5.jpg,76,362,189,469
D:\SEM 7\CVProject\datasets\bottles_occluded\image_5.jpg,2307,2639,2413,2753
D:\SEM 7\CVProject\datasets\bottles_occluded\image_5.jpg,1608,625,1714,739
D:\SEM 7\CVProject\datasets\bottles_occluded\image_5.jpg,816,541,933,644
D:\SEM 7\CVProject\datasets\bottles_occluded\image_5.jpg,587,1845,653,2027
D:\SEM 7\CVProject\datasets\bottles_occluded\image_5.jpg,1149,219,1267,321
D:\SEM 7\CVProject\datasets\bottles_occluded\image_5.jpg,27,681,129,799
D:\SEM 7\CVProject\datasets\bottles_occluded\image_5.jpg,1099,3306,1178,3458
D:\SEM 7\CVProject\datasets\bottles_occluded\image_5.jpg,2139,139,2218,291
D:\SEM 7\CVProject\datasets\bottles_occluded\image_5.jpg,1482,249,1546,436
D:\SEM 7\CVProject\datasets\bottles_occluded\image_5.jpg,2969,1786,3023,2007
D:\SEM 7\CVProject\datasets\bottles_occluded\image_6.jpg,0,0,1817,2052
D:\SEM 7\CVProject\datasets\bottles_occluded\image_6.jpg,1588,1884,3023,3627
D:\SEM 7\CVProject\datasets\bottles_occluded\image_6.jpg,118,2640,1823,3874
D:\SEM 7\CVProject\datasets\bottles_occluded\image_6.jpg,1908,0,3023,1453
D:\SEM 7\CVProject\datasets\bottles_occluded\image_6.jpg,0,0,1642,805
D:\SEM 7\CVProject\datasets\bottles_occluded\image_6.jpg,0,3030,1166,3938
D:\SEM 7\CVProject\datasets\bottles_occluded\image_6.jpg,629,2315,1584,3237
D:\SEM 7\CVProject\datasets\bottles_occluded\image_6.jpg,467,1897,1627,2467
D:\SEM 7\CVProject\datasets\bottles_occluded\image_6.jpg,651,578,1309,1071
D:\SEM 7\CVProject\datasets\bottles_occluded\image_6.jpg,0,3274,427,3839
D:\SEM 7\CVProject\datasets\bottles_occluded\image_6.jpg,2512,0,3023,462
D:\SEM 7\CVProject\datasets\bottles_occluded\image_6.jpg,0,0,255,701
D:\SEM 7\CVProject\datasets\bottles_occluded\image_6.jpg,0,2270,560,2559
D:\SEM 7\CVProject\datasets\bottles_occluded\image_6.jpg,570,1485,1101,1763
D:\SEM 7\CVProject\datasets\bottles_occluded\image_6.jpg,0,2598,218,3128
D:\SEM 7\CVProject\datasets\bottles_occluded\image_6.jpg,1599,3141,1820,3558
D:\SEM 7\CVProject\datasets\bottles_occluded\image_6.jpg,2556,0,2929,241
D:\SEM 7\CVProject\datasets\bottles_occluded\image_6.jpg,245,115,580,354
D:\SEM 7\CVProject\datasets\bottles_occluded\image_6.jpg,1223,2354,1568,2560
D:\SEM 7\CVProject\datasets\bottles_occluded\image_6.jpg,480,2165,653,2442
D:\SEM 7\CVProject\datasets\bottles_occluded\image_6.jpg,2866,0,3023,305
D:\SEM 7\CVProject\datasets\bottles_occluded\image_6.jpg,1418,2546,1507,3072
D:\SEM 7\CVProject\datasets\bottles_occluded\image_6.jpg,1199,3550,1410,3767
D:\SEM 7\CVProject\datasets\bottles_occluded\image_6.jpg,1382,2549,1450,3084
D:\SEM 7\CVProject\datasets\bottles_occluded\image_6.jpg,2940,15,3023,451
D:\SEM 7\CVProject\datasets\bottles_occluded\image_6.jpg,984,1228,1151,1431
D:\SEM 7\CVProject\datasets\bottles_occluded\image_6.jpg,2829,3538,3023,3695
D:\SEM 7\CVProject\datasets\bottles_occluded\image_6.jpg,118,2720,230,2961
D:\SEM 7\CVProject\datasets\bottles_occluded\image_6.jpg,1487,1785,1600,2016
D:\SEM 7\CVProject\datasets\bottles_occluded\image_6.jpg,862,2666,937,3003
D:\SEM 7\CVProject\datasets\bottles_occluded\image_6.jpg,1574,2597,1682,2824
D:\SEM 7\CVProject\datasets\bottles_occluded\image_6.jpg,651,2775,737,3059
D:\SEM 7\CVProject\datasets\bottles_occluded\image_6.jpg,588,2600,686,2824
D:\SEM 7\CVProject\datasets\bottles_occluded\image_6.jpg,0,2680,152,2821
D:\SEM 7\CVProject\datasets\bottles_occluded\image_6.jpg,2341,1805,2519,1925
D:\SEM 7\CVProject\datasets\bottles_occluded\image_6.jpg,1,3658,140,3809
D:\SEM 7\CVProject\datasets\bottles_occluded\image_6.jpg,940,2805,1099,2935
D:\SEM 7\CVProject\datasets\bottles_occluded\image_6.jpg,493,1927,648,2050
D:\SEM 7\CVProject\datasets\bottles_occluded\image_6.jpg,2832,1453,2951,1613
D:\SEM 7\CVProject\datasets\bottles_occluded\image_6.jpg,1117,2775,1229,2923
D:\SEM 7\CVProject\datasets\bottles_occluded\image_6.jpg,1,3012,68,3217
D:\SEM 7\CVProject\datasets\bottles_occluded\image_6.jpg,720,1782,879,1868
D:\SEM 7\CVProject\datasets\bottles_occluded\image_6.jpg,1234,2704,1290,2941
D:\SEM 7\CVProject\datasets\bottles_occluded\image_6.jpg,752,2783,853,2907
D:\SEM 7\CVProject\datasets\bottles_occluded\image_6.jpg,1125,3453,1251,3550
D:\SEM 7\CVProject\datasets\bottles_occluded\image_6.jpg,877,3461,1048,3531
D:\SEM 7\CVProject\datasets\bottles_occluded\image_7.jpg,0,659,3023,4031
D:\SEM 7\CVProject\datasets\bottles_occluded\image_7.jpg,1023,2700,2923,4031
D:\SEM 7\CVProject\datasets\bottles_occluded\image_7.jpg,2308,786,3023,2751
D:\SEM 7\CVProject\datasets\bottles_occluded\image_7.jpg,810,1907,1610,2703
D:\SEM 7\CVProject\datasets\bottles_occluded\image_7.jpg,772,2517,1648,3098
D:\SEM 7\CVProject\datasets\bottles_occluded\image_7.jpg,804,2929,1653,3408
D:\SEM 7\CVProject\datasets\bottles_occluded\image_7.jpg,2659,942,2853,2082
D:\SEM 7\CVProject\datasets\bottles_occluded\image_7.jpg,1214,2341,1603,2704
D:\SEM 7\CVProject\datasets\bottles_occluded\image_7.jpg,1620,1401,1849,1919
D:\SEM 7\CVProject\datasets\bottles_occluded\image_7.jpg,1102,2122,1520,2398
D:\SEM 7\CVProject\datasets\bottles_occluded\image_7.jpg,2734,3316,3023,3657
D:\SEM 7\CVProject\datasets\bottles_occluded\image_7.jpg,980,677,1395,903
D:\SEM 7\CVProject\datasets\bottles_occluded\image_7.jpg,2682,3574,2956,3893
D:\SEM 7\CVProject\datasets\bottles_occluded\image_7.jpg,2161,3308,2447,3562
D:\SEM 7\CVProject\datasets\bottles_occluded\image_7.jpg,1216,2661,1590,2853
D:\SEM 7\CVProject\datasets\bottles_occluded\image_7.jpg,2676,2758,2925,3014
D:\SEM 7\CVProject\datasets\bottles_occluded\image_7.jpg,1413,2224,1554,2652
D:\SEM 7\CVProject\datasets\bottles_occluded\image_7.jpg,2444,3489,2710,3695
D:\SEM 7\CVProject\datasets\bottles_occluded\image_7.jpg,2272,3539,2516,3751
D:\SEM 7\CVProject\datasets\bottles_occluded\image_7.jpg,2829,0,2956,387
D:\SEM 7\CVProject\datasets\bottles_occluded\image_7.jpg,850,2577,997,2884
D:\SEM 7\CVProject\datasets\bottles_occluded\image_7.jpg,1327,2987,1581,3154
D:\SEM 7\CVProject\datasets\bottles_occluded\image_7.jpg,921,2187,1108,2396
D:\SEM 7\CVProject\datasets\bottles_occluded\image_7.jpg,2700,3865,2926,4031
D:\SEM 7\CVProject\datasets\bottles_occluded\image_7.jpg,2392,3330,2608,3497
D:\SEM 7\CVProject\datasets\bottles_occluded\image_7.jpg,622,1354,784,1550
D:\SEM 7\CVProject\datasets\bottles_occluded\image_7.jpg,859,2784,1019,2980
D:\SEM 7\CVProject\datasets\bottles_occluded\image_7.jpg,2862,3410,3023,3598
D:\SEM 7\CVProject\datasets\bottles_occluded\image_7.jpg,1423,3094,1593,3271
D:\SEM 7\CVProject\datasets\bottles_occluded\image_7.jpg,2411,2968,2590,3136
D:\SEM 7\CVProject\datasets\bottles_occluded\image_7.jpg,1103,2207,1222,2443
D:\SEM 7\CVProject\datasets\bottles_occluded\image_7.jpg,2667,3139,2826,3304
D:\SEM 7\CVProject\datasets\bottles_occluded\image_7.jpg,1207,2106,1279,2454
D:\SEM 7\CVProject\datasets\bottles_occluded\image_7.jpg,2550,3820,2708,3973
D:\SEM 7\CVProject\datasets\bottles_occluded\image_7.jpg,2588,3692,2744,3828
D:\SEM 7\CVProject\datasets\bottles_occluded\image_7.jpg,1398,2146,1480,2389
D:\SEM 7\CVProject\datasets\bottles_occluded\image_7.jpg,860,2745,945,2966
D:\SEM 7\CVProject\datasets\bottles_occluded\image_7.jpg,249,3582,375,3729
D:\SEM 7\CVProject\datasets\bottles_occluded\image_7.jpg,754,3443,872,3594
D:\SEM 7\CVProject\datasets\bottles_occluded\image_7.jpg,2869,3022,3023,3136
D:\SEM 7\CVProject\datasets\bottles_occluded\image_7.jpg,1374,1148,1469,1327
D:\SEM 7\CVProject\datasets\bottles_occluded\image_7.jpg,2120,3858,2239,4000
D:\SEM 7\CVProject\datasets\bottles_occluded\image_7.jpg,1276,2226,1395,2365
D:\SEM 7\CVProject\datasets\bottles_occluded\image_7.jpg,6,3249,115,3400
D:\SEM 7\CVProject\datasets\bottles_occluded\image_7.jpg,724,3243,833,3394
D:\SEM 7\CVProject\datasets\bottles_occluded\image_7.jpg,366,3705,494,3829
D:\SEM 7\CVProject\datasets\bottles_occluded\image_7.jpg,2878,1249,2936,1521
D:\SEM 7\CVProject\datasets\bottles_occluded\image_7.jpg,2332,3738,2465,3857
D:\SEM 7\CVProject\datasets\bottles_occluded\image_7.jpg,841,3780,953,3921
D:\SEM 7\CVProject\datasets\bottles_occluded\image_7.jpg,2885,2846,3023,2960
D:\SEM 7\CVProject\datasets\bottles_occluded\image_7.jpg,2535,3517,2646,3658
D:\SEM 7\CVProject\datasets\bottles_occluded\image_7.jpg,2566,3315,2737,3405
D:\SEM 7\CVProject\datasets\bottles_occluded\image_7.jpg,806,1331,886,1516
D:\SEM 7\CVProject\datasets\bottles_occluded\image_7.jpg,437,3434,542,3575
D:\SEM 7\CVProject\datasets\bottles_occluded\image_7.jpg,1237,3921,1371,4031
D:\SEM 7\CVProject\datasets\bottles_occluded\image_7.jpg,649,3908,780,4018
D:\SEM 7\CVProject\datasets\bottles_occluded\image_7.jpg,246,3791,336,3947
D:\SEM 7\CVProject\datasets\bottles_occluded\image_7.jpg,644,1310,793,1403
D:\SEM 7\CVProject\datasets\bottles_occluded\image_7.jpg,860,2667,944,2828
D:\SEM 7\CVProject\datasets\bottles_occluded\image_7.jpg,926,1293,1103,1369
D:\SEM 7\CVProject\datasets\bottles_occluded\image_7.jpg,693,3777,793,3904
D:\SEM 7\CVProject\datasets\bottles_occluded\image_7.jpg,755,3565,858,3685
D:\SEM 7\CVProject\datasets\bottles_occluded\image_7.jpg,872,2896,938,3080
D:\SEM 7\CVProject\datasets\bottles_occluded\image_7.jpg,2067,3308,2179,3415
D:\SEM 7\CVProject\datasets\bottles_occluded\image_7.jpg,1,3821,61,4020
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,1423,1066,2999,3781
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,0,1586,1233,3679
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,1088,2865,2999,3999
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,0,526,1452,1844
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,700,0,1736,982
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,1859,3252,2999,3999
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,0,0,903,629
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,2096,1267,2727,2043
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,1842,1610,2232,2591
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,1390,1479,1850,2302
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,2402,2465,2999,3034
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,2467,1834,2999,2362
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,1680,2232,2041,2938
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,2111,2302,2543,2832
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,2646,125,2999,725
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,10,0,482,446
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,2361,2877,2968,3214
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,1992,3680,2553,3999
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,1437,2250,1708,2900
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,2006,2714,2403,3149
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,2547,2137,2999,2511
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,2063,2884,2325,3501
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,1593,1866,1902,2385
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,2015,2010,2593,2283
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,2291,221,2614,707
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,724,0,1037,486
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,0,2577,265,3140
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,151,471,750,715
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,237,325,779,585
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,0,2323,311,2743
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,1591,2881,1911,3281
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,2112,3555,2564,3820
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,1635,0,2034,287
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,2531,1158,2915,1444
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,1402,1905,1608,2436
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,1927,3626,2213,3999
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,2614,0,2999,270
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,2370,3589,2810,3819
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,2521,1805,2718,2308
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,231,1436,693,1643
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,1140,1924,1371,2300
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,889,401,1139,726
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,2707,1365,2896,1779
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,2624,2917,2999,3113
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,2582,1549,2768,1940
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,1613,3637,1813,3999
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,1932,1358,2180,1630
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,1890,3585,2052,3999
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,1980,1542,2163,1906
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,1811,3204,2103,3430
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,2448,3091,2656,3400
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,2259,2338,2439,2693
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,0,1231,318,1427
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,2415,246,2582,614
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,718,0,919,304
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,693,589,983,795
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,2386,669,2542,1046
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,466,1559,815,1722
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,1633,0,1892,199
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,2046,1452,2204,1751
D:\SEM 7\CVProject\datasets\bottles_occluded\image_8.jpg,1402,1934,1509,2373
